ts,symbol,side,price,qty,fee,fee_currency
2023-02-11T14:00:00Z,BTC/USDT,buy,14432.35173558,0.05434311,0.78429888,USDT
2023-02-11T20:00:00Z,BTC/USDT,sell,14585.24109432,0.05434311,0.79260736,USDT
2023-02-12T02:00:00Z,BTC/USDT,buy,14676.26010882,0.05347668,0.78483767,USDT
2023-02-12T04:00:00Z,BTC/USDT,sell,14482.77631534,0.05347668,0.77449079,USDT
2023-02-12T15:00:00Z,BTC/USDT,buy,14814.80930880,0.05291224,0.78388475,USDT
2023-02-13T22:00:00Z,BTC/USDT,sell,15385.32272038,0.05291224,0.81407189,USDT
2023-02-19T00:00:00Z,BTC/USDT,buy,13347.59961758,0.05889995,0.78617295,USDT
2023-02-19T19:00:00Z,BTC/USDT,sell,13361.85556908,0.05889995,0.78701262,USDT
2023-02-20T13:00:00Z,BTC/USDT,buy,13364.03598565,0.05882312,0.78611429,USDT
2023-02-20T16:00:00Z,BTC/USDT,sell,13350.51627456,0.05882312,0.78531902,USDT
2023-02-22T04:00:00Z,BTC/USDT,buy,12762.23399503,0.06158207,0.78592479,USDT
2023-02-22T09:00:00Z,BTC/USDT,stop_sell,12463.14976613,0.06158207,0.76750656,USDT
2023-02-22T15:00:00Z,BTC/USDT,buy,12584.68928404,0.06232385,0.78432629,USDT
2023-02-22T20:00:00Z,BTC/USDT,sell,12841.92349217,0.06232385,0.80035811,USDT
2023-02-22T23:00:00Z,BTC/USDT,buy,12958.80800292,0.0606138,0.78548260,USDT
2023-02-23T14:00:00Z,BTC/USDT,sell,12958.39350503,0.0606138,0.78545747,USDT
2023-02-24T23:00:00Z,BTC/USDT,buy,13253.25175822,0.05925752,0.78535483,USDT
2023-02-25T16:00:00Z,BTC/USDT,sell,13283.41721788,0.05925752,0.78714236,USDT
2023-02-26T15:00:00Z,BTC/USDT,buy,13238.97974378,0.05932271,0.78537216,USDT
2023-02-28T09:00:00Z,BTC/USDT,sell,14102.22879028,0.05932271,0.83658243,USDT
2023-02-28T10:00:00Z,BTC/USDT,buy,14106.15896170,0.0559572,0.78934116,USDT
2023-02-28T22:00:00Z,BTC/USDT,sell,14124.32296967,0.0559572,0.79035757,USDT
2023-03-03T07:00:00Z,BTC/USDT,buy,13382.98074230,0.0589776,0.78929609,USDT
2023-03-03T09:00:00Z,BTC/USDT,sell,13466.67998965,0.0589776,0.79423247,USDT
2023-03-06T04:00:00Z,BTC/USDT,buy,12791.18587074,0.06172723,0.78956447,USDT
2023-03-06T10:00:00Z,BTC/USDT,sell,12648.59637408,0.06172723,0.78076282,USDT
2023-03-08T01:00:00Z,BTC/USDT,buy,13197.01258369,0.05976612,0.78873424,USDT
2023-03-08T22:00:00Z,BTC/USDT,sell,13190.57744298,0.05976612,0.78834963,USDT
2023-03-10T07:00:00Z,BTC/USDT,buy,12296.22148923,0.06413167,0.78857722,USDT
2023-03-10T08:00:00Z,BTC/USDT,sell,12240.89487681,0.06413167,0.78502903,USDT
2023-03-10T10:00:00Z,BTC/USDT,buy,12339.48864399,0.06387358,0.78816732,USDT
2023-03-11T10:00:00Z,BTC/USDT,sell,12415.06401767,0.06387358,0.79299458,USDT
2023-03-12T15:00:00Z,BTC/USDT,buy,11939.58947233,0.06603469,0.78842709,USDT
2023-03-12T23:00:00Z,BTC/USDT,stop_sell,11657.99231150,0.06603469,0.76983191,USDT
2023-03-13T02:00:00Z,BTC/USDT,buy,11989.28579307,0.06562643,0.78681402,USDT
2023-03-13T08:00:00Z,BTC/USDT,sell,12051.10094125,0.06562643,0.79087073,USDT
2023-03-15T03:00:00Z,BTC/USDT,buy,11685.90858127,0.06734713,0.78701240,USDT
2023-03-15T13:00:00Z,BTC/USDT,sell,11572.33398348,0.06734713,0.77936348,USDT
2023-03-15T17:00:00Z,BTC/USDT,buy,11970.61703136,0.06568374,0.78627490,USDT
2023-03-16T18:00:00Z,BTC/USDT,sell,12143.55229944,0.06568374,0.79763393,USDT
2023-03-18T11:00:00Z,BTC/USDT,buy,11834.15669829,0.06650725,0.78705722,USDT
2023-03-20T01:00:00Z,BTC/USDT,sell,12665.75579108,0.06650725,0.84236459,USDT
2023-03-21T14:00:00Z,BTC/USDT,buy,13025.26722993,0.06075527,0.79135363,USDT
2023-03-21T16:00:00Z,BTC/USDT,sell,12932.50284284,0.06075527,0.78571770,USDT
2023-03-21T18:00:00Z,BTC/USDT,buy,12992.45052077,0.06086429,0.79077628,USDT
2023-03-22T10:00:00Z,BTC/USDT,sell,13047.99388343,0.06086429,0.79415688,USDT
2023-03-22T11:00:00Z,BTC/USDT,buy,13171.13574273,0.06004949,0.79091998,USDT
2023-03-23T02:00:00Z,BTC/USDT,sell,13229.75029676,0.06004949,0.79443976,USDT
2023-03-23T04:00:00Z,BTC/USDT,buy,13258.53393999,0.05966533,0.79107480,USDT
2023-03-23T11:00:00Z,BTC/USDT,sell,13062.87360784,0.05966533,0.77940066,USDT
2023-03-24T22:00:00Z,BTC/USDT,buy,12770.87137156,0.06186068,0.79001479,USDT
2023-03-26T03:00:00Z,BTC/USDT,sell,13188.10169348,0.06186068,0.81582494,USDT
2023-03-26T05:00:00Z,BTC/USDT,buy,13199.61694122,0.05999811,0.79195207,USDT
2023-03-26T06:00:00Z,BTC/USDT,sell,12998.77370283,0.05999811,0.77990185,USDT
2023-03-27T20:00:00Z,BTC/USDT,buy,12739.36411181,0.06208016,0.79086176,USDT
2023-03-28T16:00:00Z,BTC/USDT,sell,12877.76378606,0.06208016,0.79945364,USDT
2023-03-28T20:00:00Z,BTC/USDT,buy,13030.78121254,0.06073482,0.79142215,USDT
2023-03-29T02:00:00Z,BTC/USDT,sell,12911.65902396,0.06073482,0.78418729,USDT
2023-03-29T03:00:00Z,BTC/USDT,buy,12856.58384738,0.06150288,0.79071693,USDT
2023-03-29T05:00:00Z,BTC/USDT,sell,12728.11531272,0.06150288,0.78281575,USDT
2023-03-29T11:00:00Z,BTC/USDT,buy,13027.68060801,0.06063694,0.78995869,USDT
2023-03-29T12:00:00Z,BTC/USDT,sell,12800.14540066,0.06063694,0.77616165,USDT
2023-03-30T02:00:00Z,BTC/USDT,buy,12636.88972422,0.0624148,0.78872894,USDT
2023-03-30T03:00:00Z,BTC/USDT,sell,12630.91884727,0.0624148,0.78835627,USDT
2023-03-30T15:00:00Z,BTC/USDT,buy,12839.82497514,0.06141617,0.78857287,USDT
2023-03-31T11:00:00Z,BTC/USDT,sell,12760.09489893,0.06141617,0.78367616,USDT
2023-04-01T14:00:00Z,BTC/USDT,buy,13050.52662131,0.06038493,0.78805514,USDT
2023-04-03T03:00:00Z,BTC/USDT,sell,13541.99984688,0.06038493,0.81773271,USDT
2023-04-03T04:00:00Z,BTC/USDT,buy,13677.18248866,0.05778251,0.79030193,USDT
2023-04-03T11:00:00Z,BTC/USDT,sell,13537.76546613,0.05778251,0.78224607,USDT
2023-04-03T12:00:00Z,BTC/USDT,buy,13545.80607128,0.05828604,0.78953139,USDT
2023-04-03T13:00:00Z,BTC/USDT,sell,13444.65478976,0.05828604,0.78363569,USDT
2023-04-04T16:00:00Z,BTC/USDT,buy,14275.68269221,0.05526415,0.78893347,USDT
2023-04-05T05:00:00Z,BTC/USDT,sell,14783.96752040,0.05526415,0.81702340,USDT
2023-04-05T07:00:00Z,BTC/USDT,buy,14862.35031243,0.05322532,0.79105335,USDT
2023-04-05T08:00:00Z,BTC/USDT,sell,14702.47933987,0.05322532,0.78254417,USDT
2023-04-06T02:00:00Z,BTC/USDT,buy,15019.53016107,0.05261458,0.79024627,USDT
2023-04-06T15:00:00Z,BTC/USDT,sell,14817.37140010,0.05261458,0.77960977,USDT
2023-04-08T05:00:00Z,BTC/USDT,buy,14554.57613524,0.05422826,0.78926934,USDT
2023-04-08T08:00:00Z,BTC/USDT,sell,14278.64959376,0.05422826,0.77430632,USDT
2023-04-10T01:00:00Z,BTC/USDT,buy,14160.61079501,0.05564354,0.78794651,USDT
2023-04-10T02:00:00Z,BTC/USDT,sell,14093.92563794,0.05564354,0.78423591,USDT
2023-04-13T07:00:00Z,BTC/USDT,buy,13919.85294325,0.05657557,0.78752361,USDT
2023-04-13T09:00:00Z,BTC/USDT,sell,13753.65636168,0.05657557,0.77812095,USDT
2023-04-13T12:00:00Z,BTC/USDT,buy,13896.26586360,0.05660843,0.78664579,USDT
2023-04-13T13:00:00Z,BTC/USDT,stop_sell,13625.45502417,0.05660843,0.77131562,USDT
2023-04-13T15:00:00Z,BTC/USDT,buy,14007.36914848,0.05606292,0.78529402,USDT
2023-04-13T16:00:00Z,BTC/USDT,sell,13901.81379891,0.05606292,0.77937627,USDT
2023-04-13T18:00:00Z,BTC/USDT,buy,13991.91330642,0.05608205,0.78469518,USDT
2023-04-14T01:00:00Z,BTC/USDT,sell,14123.53074198,0.05608205,0.79207656,USDT
2023-04-14T02:00:00Z,BTC/USDT,buy,14101.42481081,0.05567946,0.78515972,USDT
2023-04-15T07:00:00Z,BTC/USDT,sell,14240.46979920,0.05567946,0.79290167,USDT
2023-04-16T11:00:00Z,BTC/USDT,buy,14095.09173486,0.05573948,0.78565308,USDT
2023-04-16T12:00:00Z,BTC/USDT,sell,14008.97462269,0.05573948,0.78085296,USDT
2023-04-16T13:00:00Z,BTC/USDT,buy,14141.07224662,0.0555222,0.78514344,USDT
2023-04-16T14:00:00Z,BTC/USDT,sell,14016.21095272,0.0555222,0.77821087,USDT
2023-04-18T06:00:00Z,BTC/USDT,buy,14639.00726471,0.05358721,0.78446356,USDT
2023-04-18T23:00:00Z,BTC/USDT,sell,14952.15439989,0.05358721,0.80124424,USDT
2023-04-19T03:00:00Z,BTC/USDT,buy,14946.80378506,0.05256506,0.78567964,USDT
2023-04-19T04:00:00Z,BTC/USDT,stop_sell,14647.21942165,0.05256506,0.76993197,USDT
2023-04-19T07:00:00Z,BTC/USDT,buy,14729.79427053,0.05324547,0.78429482,USDT
2023-04-19T08:00:00Z,BTC/USDT,sell,14717.58931710,0.05324547,0.78364496,USDT
2023-04-21T06:00:00Z,BTC/USDT,buy,13954.56706163,0.05619072,0.78411717,USDT
2023-04-21T07:00:00Z,BTC/USDT,sell,13852.28319760,0.05619072,0.77836977,USDT
2023-04-23T04:00:00Z,BTC/USDT,buy,14008.45010169,0.05593282,0.78353212,USDT
2023-04-23T11:00:00Z,BTC/USDT,stop_sell,13709.67980328,0.05593282,0.76682105,USDT
2023-04-25T22:00:00Z,BTC/USDT,buy,14129.21499396,0.05535131,0.78207056,USDT
2023-04-25T22:00:00Z,BTC/USDT,stop_sell,13862.79725051,0.05535131,0.76732399,USDT
2023-04-26T10:00:00Z,BTC/USDT,buy,14376.20711630,0.05430961,0.78076620,USDT
2023-04-26T11:00:00Z,BTC/USDT,sell,14284.05293873,0.05430961,0.77576134,USDT
2023-04-26T16:00:00Z,BTC/USDT,buy,14254.47944989,0.05473655,0.78024103,USDT
2023-04-26T20:00:00Z,BTC/USDT,stop_sell,14005.24866154,0.05473655,0.76659899,USDT
2023-04-26T21:00:00Z,BTC/USDT,buy,14117.67894882,0.05518083,0.77902524,USDT
2023-04-27T04:00:00Z,BTC/USDT,sell,14136.24581626,0.05518083,0.78004978,USDT
2023-04-28T00:00:00Z,BTC/USDT,buy,14291.55836708,0.05450648,0.77898254,USDT
2023-04-28T04:00:00Z,BTC/USDT,sell,14284.39761531,0.05450648,0.77859223,USDT
2023-04-30T02:00:00Z,BTC/USDT,buy,15318.88509674,0.05084094,0.77882652,USDT
2023-04-30T22:00:00Z,BTC/USDT,sell,15188.25209199,0.05084094,0.77218501,USDT
2023-05-01T05:00:00Z,BTC/USDT,buy,15535.25529778,0.05009064,0.77817088,USDT
2023-05-01T10:00:00Z,BTC/USDT,stop_sell,15183.41842649,0.05009064,0.76054715,USDT
2023-05-01T12:00:00Z,BTC/USDT,buy,15285.34429472,0.05080926,0.77663703,USDT
2023-05-01T13:00:00Z,BTC/USDT,sell,15261.80012858,0.05080926,0.77544077,USDT
2023-05-01T18:00:00Z,BTC/USDT,buy,15383.84122758,0.05046965,0.77641708,USDT
2023-05-02T11:00:00Z,BTC/USDT,sell,15192.33234185,0.05046965,0.76675170,USDT
2023-05-02T12:00:00Z,BTC/USDT,buy,15336.36193079,0.0505674,0.77551995,USDT
2023-05-02T16:00:00Z,BTC/USDT,sell,15599.70384220,0.0505674,0.78883646,USDT
2023-05-02T18:00:00Z,BTC/USDT,buy,15815.20162799,0.04909584,0.77646061,USDT
2023-05-04T19:00:00Z,BTC/USDT,sell,16969.71521484,0.04909584,0.83314242,USDT
2023-05-05T02:00:00Z,BTC/USDT,buy,16988.46332367,0.04596464,0.78086860,USDT
2023-05-05T22:00:00Z,BTC/USDT,sell,17300.82233546,0.04596464,0.79522607,USDT
2023-05-06T14:00:00Z,BTC/USDT,buy,18141.09289244,0.04310058,0.78189163,USDT
2023-05-06T18:00:00Z,BTC/USDT,stop_sell,17737.14314022,0.04310058,0.76448116,USDT
2023-05-06T19:00:00Z,BTC/USDT,buy,17730.40600762,0.04401334,0.78037439,USDT
2023-05-06T21:00:00Z,BTC/USDT,sell,17683.88664849,0.04401334,0.77832692,USDT
2023-05-06T22:00:00Z,BTC/USDT,buy,17776.41273348,0.04388319,0.78008570,USDT
2023-05-07T02:00:00Z,BTC/USDT,sell,17814.40721956,0.04388319,0.78175302,USDT
2023-05-07T03:00:00Z,BTC/USDT,buy,17886.38503416,0.04361385,0.78009411,USDT
2023-05-07T07:00:00Z,BTC/USDT,sell,17887.18463465,0.04361385,0.78012899,USDT
2023-05-07T10:00:00Z,BTC/USDT,buy,18007.62854862,0.04331342,0.77997198,USDT
2023-05-07T12:00:00Z,BTC/USDT,sell,17802.27449996,0.04331342,0.77107739,USDT
2023-05-07T14:00:00Z,BTC/USDT,buy,17781.38486031,0.04381751,0.77913601,USDT
2023-05-07T18:00:00Z,BTC/USDT,sell,17722.84969822,0.04381751,0.77657114,USDT
2023-05-08T14:00:00Z,BTC/USDT,buy,18807.85350314,0.04140856,0.77880613,USDT
2023-05-09T05:00:00Z,BTC/USDT,stop_sell,18393.64031284,0.04140856,0.76165416,USDT
2023-05-12T09:00:00Z,BTC/USDT,buy,16965.12090229,0.04581812,0.77730995,USDT
2023-05-12T11:00:00Z,BTC/USDT,sell,16905.62463116,0.04581812,0.77458394,USDT
2023-05-13T23:00:00Z,BTC/USDT,buy,17066.82727706,0.04552502,0.77696765,USDT
2023-05-14T21:00:00Z,BTC/USDT,sell,17880.13658344,0.04552502,0.81399358,USDT
2023-05-14T22:00:00Z,BTC/USDT,buy,17894.70692402,0.04357735,0.77980391,USDT
2023-05-15T12:00:00Z,BTC/USDT,sell,17739.11358521,0.04357735,0.77302356,USDT
2023-05-16T10:00:00Z,BTC/USDT,buy,18010.86500003,0.04325927,0.77913687,USDT
2023-05-16T12:00:00Z,BTC/USDT,stop_sell,17566.37869579,0.04325927,0.75990872,USDT
2023-05-17T19:00:00Z,BTC/USDT,buy,17548.94247419,0.04430322,0.77747466,USDT
2023-05-18T05:00:00Z,BTC/USDT,sell,17246.57689975,0.04430322,0.76407889,USDT
2023-05-18T06:00:00Z,BTC/USDT,buy,17510.16687408,0.04433305,0.77627910,USDT
2023-05-18T10:00:00Z,BTC/USDT,sell,17269.24248029,0.04433305,0.76559819,USDT
2023-05-18T12:00:00Z,BTC/USDT,buy,17602.89226961,0.04404394,0.77530073,USDT
2023-05-18T16:00:00Z,BTC/USDT,sell,17652.96958676,0.04404394,0.77750633,USDT
2023-05-18T17:00:00Z,BTC/USDT,buy,17763.85063557,0.0436478,0.77535300,USDT
2023-05-18T20:00:00Z,BTC/USDT,sell,17702.79480169,0.0436478,0.77268805,USDT
2023-05-18T21:00:00Z,BTC/USDT,buy,17914.03859903,0.04326304,0.77501577,USDT
2023-05-20T16:00:00Z,BTC/USDT,sell,18188.05264039,0.04326304,0.78687045,USDT
2023-05-20T17:00:00Z,BTC/USDT,buy,18452.95877445,0.04204419,0.77583970,USDT
2023-05-20T18:00:00Z,BTC/USDT,sell,18378.46120648,0.04204419,0.77270751,USDT
2023-05-20T20:00:00Z,BTC/USDT,buy,18761.48381788,0.04133282,0.77546503,USDT
2023-05-21T03:00:00Z,BTC/USDT,sell,18334.64127241,0.04133282,0.75782243,USDT
2023-05-21T04:00:00Z,BTC/USDT,buy,18417.34894544,0.0420218,0.77393015,USDT
2023-05-21T09:00:00Z,BTC/USDT,sell,18463.95142299,0.0420218,0.77588847,USDT
2023-05-21T10:00:00Z,BTC/USDT,buy,18440.20677564,0.04197148,0.77396277,USDT
2023-05-21T12:00:00Z,BTC/USDT,sell,18616.84816138,0.04197148,0.78137667,USDT
2023-05-22T17:00:00Z,BTC/USDT,buy,18488.52262849,0.04188716,0.77443171,USDT
2023-05-23T17:00:00Z,BTC/USDT,sell,19023.16975995,0.04188716,0.79682656,USDT
2023-05-24T01:00:00Z,BTC/USDT,buy,20059.71893004,0.0386894,0.77609849,USDT
2023-05-24T06:00:00Z,BTC/USDT,stop_sell,19623.06725936,0.0386894,0.75920470,USDT
2023-05-24T07:00:00Z,BTC/USDT,buy,19532.33963617,0.03965851,0.77462349,USDT
2023-05-24T08:00:00Z,BTC/USDT,sell,19738.09817392,0.03965851,0.78278356,USDT
2023-05-24T11:00:00Z,BTC/USDT,buy,20109.32663350,0.03854688,0.77515180,USDT
2023-05-24T18:00:00Z,BTC/USDT,sell,20033.81905951,0.03854688,0.77224122,USDT
2023-06-01T00:00:00Z,BTC/USDT,buy,15547.16540285,0.04983513,0.77479501,USDT
2023-06-01T01:00:00Z,BTC/USDT,sell,15400.54657065,0.04983513,0.76748824,USDT
2023-06-02T01:00:00Z,BTC/USDT,buy,15799.16995116,0.04899541,0.77408681,USDT
2023-06-02T02:00:00Z,BTC/USDT,stop_sell,15442.93747228,0.04899541,0.75663305,USDT
2023-06-02T06:00:00Z,BTC/USDT,buy,15501.43400658,0.04983844,0.77256729,USDT
2023-06-02T09:00:00Z,BTC/USDT,sell,15447.89640289,0.04983844,0.76989906,USDT
2023-06-03T15:00:00Z,BTC/USDT,buy,15305.94482184,0.05045296,0.77223022,USDT
2023-06-04T06:00:00Z,BTC/USDT,sell,15208.06655980,0.05045296,0.76729197,USDT
2023-06-04T08:00:00Z,BTC/USDT,buy,15226.48596326,0.0506822,0.77171181,USDT
2023-06-04T10:00:00Z,BTC/USDT,sell,15236.38997201,0.0506822,0.77221376,USDT
2023-06-05T19:00:00Z,BTC/USDT,buy,15136.83822780,0.05097685,0.77162833,USDT
2023-06-06T03:00:00Z,BTC/USDT,sell,15115.85645392,0.05097685,0.77055875,USDT
2023-06-09T08:00:00Z,BTC/USDT,buy,13630.11859947,0.05659667,0.77141932,USDT
2023-06-09T09:00:00Z,BTC/USDT,sell,13647.77113978,0.05659667,0.77241840,USDT
2023-06-10T02:00:00Z,BTC/USDT,buy,14176.72118818,0.05441143,0.77137567,USDT
2023-06-11T00:00:00Z,BTC/USDT,sell,14162.41417854,0.05441143,0.77059721,USDT
2023-06-13T03:00:00Z,BTC/USDT,buy,14149.69758614,0.05450222,0.77118993,USDT
2023-06-13T10:00:00Z,BTC/USDT,stop_sell,13870.39935556,0.05450222,0.75596756,USDT
2023-06-13T11:00:00Z,BTC/USDT,buy,13893.45312794,0.05541094,0.76984930,USDT
2023-06-13T13:00:00Z,BTC/USDT,stop_sell,13560.70876385,0.05541094,0.75141162,USDT
2023-06-14T10:00:00Z,BTC/USDT,buy,13618.49380198,0.05641239,0.76825178,USDT
